age,subscription_type,watch_hours,last_login_days,monthly_fee,churned,number_of_profiles,avg_watch_time_per_day,gender_Female,gender_Male,gender_Other,region_Africa,region_Asia,region_Europe,region_North America,region_Oceania,region_South America,device_Desktop,device_Laptop,device_Mobile,device_TV,device_Tablet,payment_method_Credit Card,payment_method_Crypto,payment_method_Debit Card,payment_method_Gift Card,payment_method_PayPal,favorite_genre_Action,favorite_genre_Comedy,favorite_genre_Documentary,favorite_genre_Drama,favorite_genre_Horror,favorite_genre_Romance,favorite_genre_Sci-Fi
37,2.0,2.44,8,17.99,1,2,0.27,0.0,1.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
20,1.0,5.46,59,13.99,1,2,0.09,0.0,0.0,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
20,0.0,5.64,24,8.99,0,2,0.23,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
51,1.0,3.38,40,13.99,1,3,0.08,0.0,0.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
39,2.0,1.86,55,17.99,1,3,0.03,1.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
52,2.0,4.12,1,17.99,0,4,2.06,1.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
34,1.0,7.32,57,13.99,1,1,0.13,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
35,1.0,34.3,18,13.99,0,1,1.81,1.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
47,2.0,3.78,56,17.99,1,3,0.07,0.0,1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
42,1.0,10.89,15,13.99,0,5,0.68,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
34,2.0,5.24,20,17.99,0,3,0.25,1.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
44,2.0,46.8,46,17.99,0,4,1.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
34,2.0,22.76,59,17.99,0,3,0.38,0.0,0.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
68,2.0,5.61,41,17.99,1,1,0.13,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
20,0.0,2.16,28,8.99,1,1,0.07,0.0,1.0,0.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
55,1.0,13.16,57,13.99,1,5,0.23,0.0,1.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
68,2.0,10.16,25,17.99,0,3,0.39,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
24,1.0,35.74,48,13.99,0,1,0.73,1.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
48,0.0,0.91,38,8.99,1,4,0.02,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
46,1.0,7.78,37,13.99,1,4,0.2,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
70,2.0,4.55,22,17.99,1,1,0.2,0.0,0.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
25,0.0,22.21,57,8.99,1,3,0.38,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
41,1.0,1.2,49,13.99,1,4,0.02,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
22,0.0,3.76,59,8.99,1,3,0.06,0.0,1.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
24,0.0,10.15,9,8.99,0,2,1.02,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
24,0.0,2.28,43,8.99,1,5,0.05,0.0,0.0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
25,2.0,6.08,19,17.99,0,3,0.3,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
29,0.0,25.31,15,8.99,0,4,1.58,1.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
62,0.0,19.11,21,8.99,0,5,0.87,1.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
35,0.0,21.25,46,8.99,1,3,0.45,1.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
41,0.0,6.0,26,8.99,0,4,0.22,0.0,1.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
66,2.0,7.68,52,17.99,1,2,0.14,0.0,1.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
38,0.0,10.9,45,8.99,1,4,0.24,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
48,2.0,23.03,54,17.99,0,4,0.42,0.0,1.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
50,0.0,6.59,6,8.99,0,2,0.94,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
51,0.0,1.56,55,8.99,1,3,0.03,0.0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
24,0.0,1.59,42,8.99,1,5,0.04,0.0,1.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
44,0.0,3.91,2,8.99,0,4,1.3,0.0,1.0,0.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
65,0.0,2.96,33,8.99,1,1,0.09,0.0,1.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
35,2.0,9.88,10,17.99,0,3,0.9,0.0,1.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
62,0.0,7.43,49,8.99,1,4,0.15,0.0,0.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
26,2.0,25.0,12,17.99,0,2,1.92,0.0,0.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
22,2.0,42.86,54,17.99,0,4,0.78,0.0,0.0,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
33,0.0,3.05,28,8.99,1,5,0.11,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
25,0.0,9.7,4,8.99,0,2,1.94,0.0,1.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
61,1.0,2.36,6,13.99,1,1,0.34,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
61,0.0,5.83,20,8.99,0,5,0.28,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
50,1.0,20.95,18,13.99,0,4,1.1,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
26,0.0,1.54,20,8.99,1,4,0.07,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
46,1.0,4.56,14,13.99,1,2,0.3,1.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
63,1.0,3.98,20,13.99,1,3,0.19,0.0,1.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
54,2.0,0.48,59,17.99,1,4,0.01,0.0,0.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
40,0.0,0.28,37,8.99,1,2,0.01,0.0,1.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
18,1.0,20.23,36,13.99,0,4,0.55,0.0,1.0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
63,2.0,0.67,9,17.99,0,5,0.07,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
62,1.0,18.27,41,13.99,1,3,0.43,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
42,2.0,1.87,20,17.99,1,3,0.09,0.0,1.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
29,1.0,23.05,36,13.99,0,4,0.62,0.0,1.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
66,0.0,2.61,44,8.99,1,1,0.06,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
57,2.0,15.52,13,17.99,0,5,1.11,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
56,0.0,38.59,10,8.99,0,2,3.51,1.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
32,0.0,14.22,48,8.99,1,3,0.29,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
69,1.0,3.46,60,13.99,1,5,0.06,0.0,1.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
30,2.0,5.97,2,17.99,0,3,1.99,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
56,0.0,6.94,27,8.99,1,3,0.25,0.0,1.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
35,0.0,22.39,45,8.99,1,1,0.49,0.0,1.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
41,1.0,3.61,29,13.99,0,5,0.12,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
43,0.0,0.37,16,8.99,1,5,0.02,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
60,0.0,6.3,3,8.99,0,2,1.57,1.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
22,2.0,15.39,58,17.99,1,2,0.26,1.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
18,0.0,3.19,16,8.99,1,4,0.19,1.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
41,0.0,19.33,6,8.99,0,5,2.76,0.0,1.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
53,0.0,40.81,17,8.99,0,1,2.27,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
37,0.0,7.26,57,8.99,1,4,0.13,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
37,1.0,18.92,0,13.99,0,1,18.92,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
41,2.0,8.26,57,17.99,1,4,0.14,0.0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
59,0.0,8.85,16,8.99,0,3,0.52,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
28,2.0,4.14,37,17.99,1,2,0.11,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
70,2.0,20.54,19,17.99,0,4,1.03,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
50,1.0,9.9,10,13.99,0,2,0.9,0.0,0.0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
62,2.0,4.03,50,17.99,1,4,0.08,0.0,0.0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
51,2.0,1.67,28,17.99,1,4,0.06,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
27,0.0,12.8,43,8.99,1,2,0.29,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
63,1.0,17.51,12,13.99,0,1,1.35,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
56,2.0,45.06,6,17.99,0,5,6.44,0.0,0.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
56,1.0,21.77,51,13.99,0,2,0.42,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
57,2.0,12.13,24,17.99,0,1,0.49,0.0,1.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
64,1.0,3.68,55,13.99,1,5,0.07,0.0,0.0,1.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
50,2.0,0.73,24,17.99,1,2,0.03,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
63,0.0,2.37,28,8.99,1,5,0.08,0.0,0.0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
47,1.0,13.83,54,13.99,1,3,0.25,0.0,0.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
27,2.0,15.99,37,17.99,1,2,0.42,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
21,0.0,21.57,47,8.99,1,3,0.45,0.0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
52,2.0,6.62,56,17.99,1,1,0.12,0.0,0.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
27,1.0,20.06,45,13.99,0,4,0.44,0.0,0.0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
28,0.0,0.79,40,8.99,1,1,0.02,0.0,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
18,1.0,3.49,54,13.99,1,3,0.06,0.0,1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
19,2.0,8.12,2,17.99,0,1,2.71,0.0,0.0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
34,2.0,28.39,41,17.99,0,2,0.68,0.0,1.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
63,0.0,1.3,20,8.99,1,5,0.06,0.0,1.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
60,2.0,7.31,21,17.99,0,3,0.33,0.0,1.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
24,1.0,3.05,9,13.99,1,1,0.3,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
34,2.0,8.64,8,17.99,0,4,0.96,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
55,0.0,17.61,35,8.99,1,1,0.49,1.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
31,2.0,5.68,49,17.99,1,2,0.11,1.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28,2.0,10.53,23,17.99,0,2,0.44,1.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
58,2.0,22.17,40,17.99,0,4,0.54,0.0,0.0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
44,0.0,58.4,26,8.99,0,1,2.16,1.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
69,2.0,5.8,26,17.99,0,5,0.21,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
42,2.0,9.08,17,17.99,0,1,0.5,1.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
52,0.0,17.09,42,8.99,1,2,0.4,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
50,2.0,12.33,16,17.99,0,5,0.73,0.0,1.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
20,1.0,12.93,14,13.99,0,1,0.86,0.0,1.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
37,2.0,8.96,42,17.99,1,1,0.21,0.0,1.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
51,1.0,1.1,29,13.99,1,3,0.04,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
49,2.0,3.03,39,17.99,1,2,0.08,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
40,0.0,9.07,11,8.99,0,1,0.76,0.0,1.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
60,2.0,9.22,45,17.99,1,2,0.2,0.0,0.0,1.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
44,2.0,5.79,8,17.99,0,3,0.64,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
29,0.0,8.55,40,8.99,1,1,0.21,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
30,2.0,1.87,6,17.99,0,2,0.27,0.0,1.0,0.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20,2.0,12.02,23,17.99,0,1,0.5,0.0,0.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
55,0.0,6.2,45,8.99,1,4,0.13,0.0,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
21,0.0,11.16,58,8.99,1,3,0.19,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
29,1.0,3.2,54,13.99,1,2,0.06,0.0,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
41,2.0,8.44,36,17.99,1,4,0.23,1.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
28,1.0,8.87,39,13.99,1,1,0.22,0.0,0.0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
25,2.0,2.9,29,17.99,1,2,0.1,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
25,0.0,0.17,58,8.99,1,4,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
41,2.0,5.24,49,17.99,1,2,0.1,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
67,1.0,10.24,11,13.99,0,2,0.85,0.0,0.0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
49,0.0,9.68,10,8.99,0,2,0.88,0.0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
58,0.0,15.28,42,8.99,1,1,0.36,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
66,1.0,4.96,4,13.99,0,1,0.99,1.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
50,0.0,0.3,43,8.99,1,3,0.01,0.0,1.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
64,1.0,3.38,38,13.99,1,2,0.09,1.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
55,2.0,11.61,21,17.99,0,4,0.53,0.0,1.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
40,2.0,2.65,21,17.99,0,5,0.12,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
33,1.0,16.27,2,13.99,0,2,5.42,0.0,1.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
35,0.0,2.55,26,8.99,1,2,0.09,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
67,0.0,101.06,19,8.99,0,2,5.05,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
62,1.0,3.95,54,13.99,1,4,0.07,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
61,1.0,13.1,45,13.99,0,4,0.28,0.0,1.0,0.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
68,2.0,8.28,47,17.99,1,1,0.17,1.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
39,1.0,0.12,3,13.99,0,3,0.03,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
66,2.0,6.15,39,17.99,0,4,0.15,0.0,0.0,1.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
30,1.0,3.18,27,13.99,1,1,0.11,0.0,1.0,0.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
40,2.0,18.01,14,17.99,0,2,1.2,1.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
40,0.0,15.45,58,8.99,1,2,0.26,1.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
23,1.0,5.52,9,13.99,0,4,0.55,0.0,0.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
70,1.0,19.11,28,13.99,0,4,0.66,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
55,2.0,1.08,46,17.99,1,3,0.02,0.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
64,1.0,1.29,9,13.99,1,1,0.13,0.0,1.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
29,0.0,27.02,9,8.99,0,3,2.7,0.0,0.0,1.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
67,0.0,12.0,20,8.99,0,4,0.57,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
29,0.0,4.84,49,8.99,1,3,0.1,1.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
53,2.0,19.37,40,17.99,1,4,0.47,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
67,1.0,23.1,59,13.99,0,3,0.39,0.0,1.0,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
30,1.0,4.99,17,13.99,0,5,0.28,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
37,0.0,28.01,35,8.99,0,1,0.78,1.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
25,1.0,12.66,25,13.99,0,5,0.49,0.0,1.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
19,1.0,43.11,9,13.99,0,1,4.31,0.0,1.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
23,2.0,8.41,29,17.99,0,4,0.28,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
53,1.0,28.91,27,13.99,0,3,1.03,0.0,1.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
58,2.0,0.14,54,17.99,1,3,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
27,2.0,9.6,60,17.99,1,1,0.16,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
36,1.0,17.04,31,13.99,0,2,0.53,0.0,0.0,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
